year,state,seat_code_no,seat_code,seat_name,candidate,party,coalition,winlose,is_uncontested,votes,majority,margin,voteshare,total_eligible,total_voted,total_majority,votes_spoilt,race_malay,race_chinese,race_indian,race_others,race_bumi_east_msia,data_errors
2013,Pahang,82,P82,Indera Mahkota,Adnan Bin Wan Mamat,UMNO,BN,0,0,23061,-7523,-0.13973401686541104,0.4283405772874178,64219,53838,7523,689,0.65,0.29,0.06,0.01,0.0,
2013,Pahang,82,P82,Indera Mahkota,Fauzi Bin Abdul Rahman,PKR,Pakatan,1,0,30584,7523,0.13973401686541104,0.5680745941528289,64219,53838,7523,689,0.65,0.29,0.06,0.01,0.0,
2013,Pahang,82,P82,Indera Mahkota,Ponusamy A/L Govindasamy,IND,NA,0,0,193,-30391,-0.13973401686541104,0.003584828559753334,64219,53838,7523,689,0.65,0.29,0.06,0.01,0.0,
2013,Pahang,83,P83,Kuantan,Fuziah Binti Salleh,PKR,Pakatan,1,0,25834,4515,0.09575212605772697,0.5478760630288635,56280,47153,4515,570,0.63,0.33,0.04,0.01,0.0,
2013,Pahang,83,P83,Kuantan,Mohamed Suffian Bin Awang,UMNO,BN,0,0,21319,-4515,-0.09575212605772697,0.4521239369711365,56280,47153,4515,570,0.63,0.33,0.04,0.01,0.0,
2013,Pahang,84,P84,Paya Besar,Abdul Manan Bin Ismail,UMNO,BN,1,0,23747,7715,0.19262939751816435,0.5929190282389952,48067,40051,7715,643,0.81,0.15,0.02,0.02,0.0,
2013,Pahang,84,P84,Paya Besar,Murnie Hidayah Binti Anuar,PKR,Pakatan,0,0,16032,-7715,-0.19262939751816435,0.40028963072083096,48067,40051,7715,643,0.81,0.15,0.02,0.02,0.0,
2013,Pahang,84,P84,Paya Besar,Zahari Bin Mamat,IND,NA,0,0,272,-23475,-0.19262939751816435,0.006791341040173779,48067,40051,7715,643,0.81,0.15,0.02,0.02,0.0,
2013,Pahang,85,P85,Pekan,Mohd Najib Bin Hj Abd Razak,UMNO,BN,1,0,51278,35613,0.5319899018568035,0.7659949509284018,80260,66943,35613,1275,0.88,0.02,0.01,0.09,0.0,
2013,Pahang,85,P85,Pekan,Mohd. Fariz B. Abd. Talib @ Musa,PKR,Pakatan,0,0,15665,-35613,-0.5319899018568035,0.23400504907159822,80260,66943,35613,1275,0.88,0.02,0.01,0.09,0.0,
2013,Pahang,86,P86,Maran,Ismail Bin Abd. Muttalib,UMNO,BN,1,0,19249,6475,0.20219841988570714,0.6010992099428536,38436,32023,6475,572,0.9,0.07,0.01,0.02,0.0,
2013,Pahang,86,P86,Maran,Mujibur Rahman Bin Ishak,PAS,Pakatan,0,0,12774,-6475,-0.20219841988570714,0.3989007900571464,38436,32023,6475,572,0.9,0.07,0.01,0.02,0.0,
2013,Pahang,87,P87,Kuala Krau,Ismail Bin Mohamed Said,UMNO,BN,1,0,21575,6205,0.1679523616186223,0.5839761808093111,43003,36945,6205,603,0.9,0.03,0.03,0.05,0.0,
2013,Pahang,87,P87,Kuala Krau,Shahril Azman Bin Abd Halim,PAS,Pakatan,0,0,15370,-6205,-0.1679523616186223,0.41602381919068887,43003,36945,6205,603,0.9,0.03,0.03,0.05,0.0,
2013,Pahang,88,P88,Temerloh,Nasrudin Bin Hassan,PAS,Pakatan,1,0,28267,1070,0.019291792874657435,0.5096458964373287,66105,55464,1070,977,0.64,0.24,0.09,0.03,0.0,
2013,Pahang,88,P88,Temerloh,Saifuddin Bin Abdullah,UMNO,BN,0,0,27197,-1070,-0.019291792874657435,0.4903541035626713,66105,55464,1070,977,0.64,0.24,0.09,0.03,0.0,
2013,Pahang,89,P89,Bentong,Liow Tiong Lai,MCA,BN,1,0,25947,379,0.007357080462001359,0.5036785402310007,62266,51515,379,988,0.45,0.44,0.09,0.03,0.0,
2013,Pahang,89,P89,Bentong,Wong Tack,DAP,Pakatan,0,0,25568,-379,-0.007357080462001359,0.49632145976899933,62266,51515,379,988,0.45,0.44,0.09,0.03,0.0,
2013,Pahang,90,P90,Bera,Ismail Sabri Bin Yaakob,UMNO,BN,1,0,21669,2143,0.05118834348501135,0.5175922608384091,50997,41865,2143,965,0.59,0.32,0.04,0.05,0.0,
2013,Pahang,90,P90,Bera,Mohd Wali Bin Alang Ahamad,IND,NA,0,0,670,-20999,-0.05118834348501135,0.016003821808193,50997,41865,2143,965,0.59,0.32,0.04,0.05,0.0,
2013,Pahang,90,P90,Bera,Zakaria Bin Abdul Hamid,PKR,Pakatan,0,0,19526,-2143,-0.05118834348501135,0.4664039173533978,50997,41865,2143,965,0.59,0.32,0.04,0.05,0.0,
2013,Pahang,91,P91,Rompin,Jamaludin Bin Jarjis,UMNO,BN,1,0,30040,15114,0.33612062447182317,0.6680603122359116,53596,44966,15114,883,0.87,0.02,0.01,0.09,0.0,
2013,Pahang,91,P91,Rompin,Nuridah Binti Mohd Salleh,PAS,Pakatan,0,0,14926,-15114,-0.33612062447182317,0.33193968776408844,53596,44966,15114,883,0.87,0.02,0.01,0.09,0.0,
2013,Selangor,92,P92,Sabak Bernam,Abdul Aziz Bin Bari,PKR,Pakatan,0,0,14743,-1644,-0.05281079344683585,0.4735946032765821,37318,31130,1644,567,0.81,0.13,0.05,0.02,0.0,
2013,Selangor,92,P92,Sabak Bernam,Mohd Fasiah Bin Mohd Fakeh,UMNO,BN,1,0,16387,1644,0.05281079344683585,0.5264053967234179,37318,31130,1644,567,0.81,0.13,0.05,0.02,0.0,
2013,Selangor,93,P93,Sungai Besar,Mohamed Salleh Bin M Husin,PAS,Pakatan,0,0,18296,-399,-0.010786407504528129,0.49460679624773596,42837,36991,399,690,0.66,0.31,0.02,0.02,0.0,
2013,Selangor,93,P93,Sungai Besar,Noriah Binti Kasnon,UMNO,BN,1,0,18695,399,0.010786407504528129,0.505393203752264,42837,36991,399,690,0.66,0.31,0.02,0.02,0.0,
2013,Selangor,94,P94,Ulu Selangor,Khalid Bin Jaafar,PKR,Pakatan,0,0,33989,-3414,-0.046451507565037554,0.4624605420703167,85697,73496,3414,1443,0.56,0.23,0.18,0.03,0.0,
2013,Selangor,94,P94,Ulu Selangor,P.Kamalanathan A/L P.Panchanathan,MIC,BN,1,0,37403,3414,0.046451507565037554,0.5089120496353543,85697,73496,3414,1443,0.56,0.23,0.18,0.03,0.0,
2013,Selangor,94,P94,Ulu Selangor,Radzali Bin Mokhtar,IND,NA,0,0,1105,-36298,-0.046451507565037554,0.015034831827582454,85697,73496,3414,1443,0.56,0.23,0.18,0.03,0.0,
2013,Selangor,94,P94,Ulu Selangor,Santhara Kumar A/L Ramanaidu,IND,NA,0,0,999,-36404,-0.046451507565037554,0.013592576466746489,85697,73496,3414,1443,0.56,0.23,0.18,0.03,0.0,
2013,Selangor,95,P95,Tanjong Karang,Masrun Bin Tamsi,IND,NA,0,0,340,-20208,-0.11862210463797851,0.009178770044813996,42333,37042,4394,634,0.72,0.17,0.1,0.01,0.0,
2013,Selangor,95,P95,Tanjong Karang,Noh Bin Omar,UMNO,BN,1,0,20548,4394,0.11862210463797851,0.5547216672965822,42333,37042,4394,634,0.72,0.17,0.1,0.01,0.0,
2013,Selangor,95,P95,Tanjong Karang,Mohamad Rashdi Bin Deraman,PAS,Pakatan,0,0,16154,-4394,-0.11862210463797851,0.4360995626586037,42333,37042,4394,634,0.72,0.17,0.1,0.01,0.0,
2013,Selangor,96,P96,Kuala Selangor,Dzulkefly Bin Ahmad,PAS,Pakatan,0,0,27040,-460,-0.008434176751008434,0.4957829116244958,62298,54540,460,934,0.64,0.13,0.22,0.01,0.0,
2013,Selangor,96,P96,Kuala Selangor,Irmohizam Bin Ibrahim,UMNO,BN,1,0,27500,460,0.008434176751008434,0.5042170883755042,62298,54540,460,934,0.64,0.13,0.22,0.01,0.0,
2013,Selangor,97,P97,Selayang,William Leong Jee Keen,PKR,Pakatan,1,0,52287,17846,0.196368838028169,0.5753411091549295,105895,90880,17846,1435,0.45,0.36,0.17,0.02,0.0,
2013,Selangor,97,P97,Selayang,Lim Siang Chai,MCA,BN,0,0,34441,-17846,-0.196368838028169,0.3789722711267606,105895,90880,17846,1435,0.45,0.36,0.17,0.02,0.0,
2013,Selangor,97,P97,Selayang,Haji Mohd Hazizi Bin Ab. Rahman,BERJASA,NA,0,0,4152,-48135,-0.196368838028169,0.04568661971830986,105895,90880,17846,1435,0.45,0.36,0.17,0.02,0.0,
2013,Selangor,98,P98,Gombak,Mohamed Azmin Bin Ali,PKR,Pakatan,1,0,54827,4734,0.04491716796022544,0.5202098791202535,123290,105394,4734,1353,0.74,0.13,0.11,0.02,0.0,
2013,Selangor,98,P98,Gombak,Said Nazar Bin Abu Baker,IND,NA,0,0,474,-54353,-0.04491716796022544,0.00449740971971839,123290,105394,4734,1353,0.74,0.13,0.11,0.02,0.0,
2013,Selangor,98,P98,Gombak,Raman Bin Ismail,UMNO,BN,0,0,50093,-4734,-0.04491716796022544,0.4752927111600281,123290,105394,4734,1353,0.74,0.13,0.11,0.02,0.0,
2013,Selangor,99,P99,Ampang,Zuraida Binti Kamaruddin,PKR,Pakatan,1,0,41969,13278,0.1879139541466176,0.5939569770733089,83135,70660,13278,738,0.55,0.34,0.1,0.02,0.0,
2013,Selangor,99,P99,Ampang,Rozaidah Binti Talib,UMNO,BN,0,0,28691,-13278,-0.1879139541466176,0.4060430229266912,83135,70660,13278,738,0.55,0.34,0.1,0.02,0.0,
2013,Selangor,100,P100,Pandan,Mohd Rafizi Bin Ramli,PKR,Pakatan,1,0,48183,26729,0.37096818964081496,0.6687253650141565,83857,72052,26729,1022,0.44,0.48,0.07,0.01,0.0,
2013,Selangor,100,P100,Pandan,Tan Yew Leng,IND,NA,0,0,2415,-45768,-0.37096818964081496,0.03351745961250208,83857,72052,26729,1022,0.44,0.48,0.07,0.01,0.0,
2013,Selangor,100,P100,Pandan,Lim Chin Yee,MCA,BN,0,0,21454,-26729,-0.37096818964081496,0.29775717537334145,83857,72052,26729,1022,0.44,0.48,0.07,0.01,0.0,
2013,Selangor,101,P101,Hulu Langat,Adzhaliza Binti Mohd Nor,UMNO,BN,0,0,46860,-17267,-0.15557677926243615,0.4222116103687819,127347,110987,17267,1335,0.53,0.34,0.11,0.02,0.0,
2013,Selangor,101,P101,Hulu Langat,Che Rosli Bin Che Mat,PAS,Pakatan,1,0,64127,17267,0.15557677926243615,0.577788389631218,127347,110987,17267,1335,0.53,0.34,0.11,0.02,0.0,
2013,Selangor,102,P102,Serdang,Yap Pian Hon,MCA,BN,0,0,37032,-42206,-0.36299991399329146,0.31850004300335427,133139,116270,42206,1761,0.39,0.49,0.11,0.01,0.0,
2013,Selangor,102,P102,Serdang,Ong Kian Ming,DAP,Pakatan,1,0,79238,42206,0.36299991399329146,0.6814999569966458,133139,116270,42206,1761,0.39,0.49,0.11,0.01,0.0,
2013,Selangor,103,P103,Puchong,Gobind Singh Deo,DAP,Pakatan,1,0,62938,32802,0.35242924984421,0.676214624922105,107010,93074,32802,1251,0.39,0.44,0.16,0.02,0.0,
2013,Selangor,103,P103,Puchong,A. Kohilan Pillay A/L G. Appu,GERAKAN,BN,0,0,30136,-32802,-0.35242924984421,0.323785375077895,107010,93074,32802,1251,0.39,0.44,0.16,0.02,0.0,
2013,Selangor,104,P104,Kelana Jaya,Loh Seng Kok,MCA,BN,0,0,27963,-28827,-0.3386789792753419,0.3285281263217256,101236,85116,28827,1160,0.38,0.42,0.18,0.02,0.0,
2013,Selangor,104,P104,Kelana Jaya,Toh Sin Wah,IND,NA,0,0,363,-56427,-0.3386789792753419,0.004264768081206824,101236,85116,28827,1160,0.38,0.42,0.18,0.02,0.0,
2013,Selangor,104,P104,Kelana Jaya,Wong Chen,PKR,Pakatan,1,0,56790,28827,0.3386789792753419,0.6672071055970675,101236,85116,28827,1160,0.38,0.42,0.18,0.02,0.0,
2013,Selangor,105,P105,PJ Selatan,Ibrahim Bin Khatib,IND,NA,0,0,1447,-39615,-0.29859373786030613,0.022484655426928755,79558,64355,19216,830,0.4,0.42,0.17,0.02,0.0,
2013,Selangor,105,P105,PJ Selatan,Hee Loy Sian,PKR,Pakatan,1,0,41062,19216,0.29859373786030613,0.6380545412166887,79558,64355,19216,830,0.4,0.42,0.17,0.02,0.0,
2013,Selangor,105,P105,PJ Selatan,Sheah Kok Fah,MCA,BN,0,0,21846,-19216,-0.29859373786030613,0.33946080335638257,79558,64355,19216,830,0.4,0.42,0.17,0.02,0.0,
2013,Selangor,106,P106,PJ Utara,Chew Hoong Ling,MCA,BN,0,0,12735,-44672,-0.6368794730689173,0.18156026346554133,85401,70142,44672,472,0.14,0.77,0.07,0.01,0.0,
2013,Selangor,106,P106,PJ Utara,Pua Kiam Wee,DAP,Pakatan,1,0,57407,44672,0.6368794730689173,0.8184397365344587,85401,70142,44672,472,0.14,0.77,0.07,0.01,0.0,
2013,Selangor,107,P107,Subang,Sivarasa A/L K. Rasiah,PKR,Pakatan,1,0,66268,26719,0.24082235982298172,0.5972834365339029,128543,110949,26719,1669,0.48,0.38,0.13,0.02,0.0,
2013,Selangor,107,P107,Subang,Pakas Rao A/L Applanaidoo,MIC,BN,0,0,39549,-26719,-0.24082235982298172,0.35646107671092125,128543,110949,26719,1669,0.48,0.38,0.13,0.02,0.0,
2013,Selangor,107,P107,Subang,Edros Bin Abdullah,IND,NA,0,0,218,-66050,-0.24082235982298172,0.001964866740574498,128543,110949,26719,1669,0.48,0.38,0.13,0.02,0.0,
2013,Selangor,107,P107,Subang,Mohamad Bin Ismail,BERJASA,NA,0,0,4454,-61814,-0.24082235982298172,0.04014457092898539,128543,110949,26719,1669,0.48,0.38,0.13,0.02,0.0,
2013,Selangor,107,P107,Subang,Nazaruddin Bin Mohamed Ferdoos,IND,NA,0,0,460,-65808,-0.24082235982298172,0.004146049085615913,128543,110949,26719,1669,0.48,0.38,0.13,0.02,0.0,
2013,Selangor,108,P108,Shah Alam,Khalid Bin Abd Samad,PAS,Pakatan,1,0,49009,10939,0.12562156202988092,0.5628107810149404,99957,87079,10939,863,0.69,0.15,0.14,0.02,0.0,
2013,Selangor,108,P108,Shah Alam,Zulkifli Bin Noordin,UMNO,BN,0,0,38070,-10939,-0.12562156202988092,0.4371892189850595,99957,87079,10939,863,0.69,0.15,0.14,0.02,0.0,
2013,Selangor,109,P109,Kapar,Sakthivel A/L Alagappan,MIC,BN,0,0,46059,-23790,-0.19134561248290838,0.3704576530201882,144159,124330,23790,2379,0.51,0.34,0.14,0.02,0.0,
2013,Selangor,109,P109,Kapar,Norhamzah Bin Suratman,IND,NA,0,0,1067,-68782,-0.19134561248290838,0.008581999517413336,144159,124330,23790,2379,0.51,0.34,0.14,0.02,0.0,
2013,Selangor,109,P109,Kapar,Palaya A/L Rengaiah,IND,NA,0,0,231,-69618,-0.19134561248290838,0.0018579586584090725,144159,124330,23790,2379,0.51,0.34,0.14,0.02,0.0,
2013,Selangor,109,P109,Kapar,Mohd Pathan Bin Hussin,BERJASA,NA,0,0,6289,-63560,-0.19134561248290838,0.05058312555296389,144159,124330,23790,2379,0.51,0.34,0.14,0.02,0.0,
2013,Selangor,109,P109,Kapar,G Manivannan A/L Gowindasamy,PKR,Pakatan,1,0,69849,23790,0.19134561248290838,0.5618032655030966,144159,124330,23790,2379,0.51,0.34,0.14,0.02,0.0,
2013,Selangor,109,P109,Kapar,Mohd Nazri Bin Abdul Aziz,IND,NA,0,0,835,-69014,-0.19134561248290838,0.006715997747928899,144159,124330,23790,2379,0.51,0.34,0.14,0.02,0.0,
2013,Selangor,110,P110,Klang,Teh Kim Poo,MCA,BN,0,0,29034,-24685,-0.2982973426945247,0.35085132865273766,97073,82753,24685,1343,0.32,0.46,0.2,0.02,0.0,
2013,Selangor,110,P110,Klang,Charles Anthony A/L R. Santiago,DAP,Pakatan,1,0,53719,24685,0.2982973426945247,0.6491486713472623,97073,82753,24685,1343,0.32,0.46,0.2,0.02,0.0,
2013,Selangor,111,P111,Kota Raja,Uthayakumar A/L Ponnusamy,IND,NA,0,0,2364,-56742,-0.32139381813013196,0.025847082362974384,105909,91461,29395,1102,0.44,0.25,0.29,0.02,0.0,
2013,Selangor,111,P111,Kota Raja,Murugesan A/L Sinnandavar,MIC,BN,0,0,29711,-29395,-0.32139381813013196,0.3248488426761133,105909,91461,29395,1102,0.44,0.25,0.29,0.02,0.0,
2013,Selangor,111,P111,Kota Raja,Azman Bin Idrus,IND,NA,0,0,280,-58826,-0.32139381813013196,0.0030614141546670168,105909,91461,29395,1102,0.44,0.25,0.29,0.02,0.0,
2013,Selangor,111,P111,Kota Raja,Siti Mariah Binti Mahmud,PAS,Pakatan,1,0,59106,29395,0.32139381813013196,0.6462426608062453,105909,91461,29395,1102,0.44,0.25,0.29,0.02,0.0,
2013,Selangor,112,P112,Kuala Langat,Sharuddin Bin Omar,UMNO,BN,0,0,35625,-5358,-0.06955370355946724,0.4624581353687982,88474,77034,5358,1517,0.52,0.26,0.17,0.05,0.0,
2013,Selangor,112,P112,Kuala Langat,Kottappan A/L Suppaiah,IND,NA,0,0,426,-40557,-0.06955370355946724,0.005530025702936365,88474,77034,5358,1517,0.52,0.26,0.17,0.05,0.0,
2013,Selangor,112,P112,Kuala Langat,Abdullah Sani Bin Abdul Hamid,PKR,Pakatan,1,0,40983,5358,0.06955370355946724,0.5320118389282654,88474,77034,5358,1517,0.52,0.26,0.17,0.05,0.0,
2013,Selangor,113,P113,Sepang,Hanapiah Bin Mohamad,IND,NA,0,0,318,-36456,-0.014974567650050865,0.004313326551373347,84362,73725,1104,1219,0.57,0.22,0.16,0.05,0.0,
2013,Selangor,113,P113,Sepang,Suhaimi Bin Mohd Ghazali,IND,NA,0,0,963,-35811,-0.014974567650050865,0.01306205493387589,84362,73725,1104,1219,0.57,0.22,0.16,0.05,0.0,
2013,Selangor,113,P113,Sepang,Mohd Zin Bin Mohamed,UMNO,BN,0,0,35670,-1104,-0.014974567650050865,0.48382502543234995,84362,73725,1104,1219,0.57,0.22,0.16,0.05,0.0,
2013,Selangor,113,P113,Sepang,Mohamed Hanipa Bin Maidin,PAS,Pakatan,1,0,36774,1104,0.014974567650050865,0.4987995930824008,84362,73725,1104,1219,0.57,0.22,0.16,0.05,0.0,
2013,WP Kuala Lumpur,114,P114,Kepong,Yee Poh Ping,IND,NA,0,0,2757,-45080,-0.6934656940334457,0.04743307411740417,68035,58124,40307,388,0.04,0.89,0.06,0.01,0.0,
2013,WP Kuala Lumpur,114,P114,Kepong,Tan Seng Giaw @ Tan Chun Tin,DAP,Pakatan,1,0,47837,40307,0.6934656940334457,0.8230163099580208,68035,58124,40307,388,0.04,0.89,0.06,0.01,0.0,
2013,WP Kuala Lumpur,114,P114,Kepong,Chandrakumanan A/L Arumugam,PPP,BN,0,0,7530,-40307,-0.6934656940334457,0.12955061592457504,68035,58124,40307,388,0.04,0.89,0.06,0.01,0.0,
2013,WP Kuala Lumpur,115,P115,Batu,Chua Tian Chang,PKR,Pakatan,1,0,41672,13284,0.1860973354627217,0.5837886301868819,85402,71382,13284,606,0.44,0.38,0.16,0.02,0.0,
2013,WP Kuala Lumpur,115,P115,Batu,Atan Bin Jasin,IND,NA,0,0,164,-41508,-0.1860973354627217,0.0022974979686755763,85402,71382,13284,606,0.44,0.38,0.16,0.02,0.0,
2013,WP Kuala Lumpur,115,P115,Batu,Hashim Bin Abdul Karim,BERJASA,NA,0,0,949,-40723,-0.1860973354627217,0.013294668123616599,85402,71382,13284,606,0.44,0.38,0.16,0.02,0.0,
2013,WP Kuala Lumpur,115,P115,Batu,Dominic Lau Hoe Chai,GERAKAN,BN,0,0,28388,-13284,-0.1860973354627217,0.39769129472416015,85402,71382,13284,606,0.44,0.38,0.16,0.02,0.0,
2013,WP Kuala Lumpur,115,P115,Batu,Nazariah Binti Abbas,IND,NA,0,0,209,-41463,-0.1860973354627217,0.002927908996665826,85402,71382,13284,606,0.44,0.38,0.16,0.02,0.0,
2013,WP Kuala Lumpur,116,P116,Wangsa Maju,Mohd Shafei Bin Abdullah,UMNO,BN,0,0,26130,-5511,-0.09539388274393727,0.4523030586280314,67775,57771,5511,375,0.53,0.36,0.09,0.02,0.0,
2013,WP Kuala Lumpur,116,P116,Wangsa Maju,Tan Kee Kwong,PKR,Pakatan,1,0,31641,5511,0.09539388274393727,0.5476969413719687,67775,57771,5511,375,0.53,0.36,0.09,0.02,0.0,
2013,WP Kuala Lumpur,117,P117,Segambut,Lim Lip Eng,DAP,Pakatan,1,0,41383,19199,0.30202778171063605,0.651013890855318,75631,63567,19199,485,0.33,0.53,0.12,0.02,0.0,
2013,WP Kuala Lumpur,117,P117,Segambut,Jayanthi Devi A/P Balaguru,GERAKAN,BN,0,0,22184,-19199,-0.30202778171063605,0.348986109144682,75631,63567,19199,485,0.33,0.53,0.12,0.02,0.0,
2013,WP Kuala Lumpur,118,P118,Setiawangsa,Ahmad Fauzi Bin Zahari,UMNO,BN,1,0,26809,1390,0.026614076740445736,0.5133070383702228,62309,52228,1390,502,0.56,0.3,0.11,0.03,0.0,
2013,WP Kuala Lumpur,118,P118,Setiawangsa,Ibrahim Bin Yaacob,PKR,Pakatan,0,0,25419,-1390,-0.026614076740445736,0.48669296162977715,62309,52228,1390,502,0.56,0.3,0.11,0.03,0.0,
2013,WP Kuala Lumpur,119,P119,Titiwangsa,Johari Bin Abdul Ghani,UMNO,BN,1,0,23034,866,0.01915844431662316,0.5095792221583115,55282,45202,866,311,0.68,0.2,0.1,0.02,0.0,
2013,WP Kuala Lumpur,119,P119,Titiwangsa,Ahmad Zamri Bin Asa'Ad Khuzami,PAS,Pakatan,0,0,22168,-866,-0.01915844431662316,0.4904207778416884,55282,45202,866,311,0.68,0.2,0.1,0.02,0.0,
2013,WP Kuala Lumpur,120,P120,Bukit Bintang,Gan Joon Zin,MCA,BN,0,0,11009,-19399,-0.4683825482289881,0.26580872588550597,55721,41417,19399,355,0.14,0.73,0.11,0.02,0.0,
2013,WP Kuala Lumpur,120,P120,Bukit Bintang,Fong Kui Lun,DAP,Pakatan,1,0,30408,19399,0.4683825482289881,0.734191274114494,55721,41417,19399,355,0.14,0.73,0.11,0.02,0.0,
2013,WP Kuala Lumpur,121,P121,Lembah Pantai,Nurul Izzah Binti Anwar,PKR,Pakatan,1,0,31008,1847,0.0306119066560594,0.5139220365950676,72396,60336,1847,519,0.55,0.23,0.2,0.02,0.0,
2013,WP Kuala Lumpur,121,P121,Lembah Pantai,Rusli Bin Baba,IND,NA,0,0,167,-30841,-0.0306119066560594,0.002767833465924158,72396,60336,1847,519,0.55,0.23,0.2,0.02,0.0,
2013,WP Kuala Lumpur,121,P121,Lembah Pantai,Raja Nong Chik Bin Raja Zainal Abidin,UMNO,BN,0,0,29161,-1847,-0.0306119066560594,0.48331012993900824,72396,60336,1847,519,0.55,0.23,0.2,0.02,0.0,
2013,WP Kuala Lumpur,122,P122,Seputeh,Teresa Kok Suh Sim,DAP,Pakatan,1,0,61500,51552,0.7215317433658045,0.8607658716829023,85976,71448,51552,302,0.05,0.88,0.06,0.01,0.0,
2013,WP Kuala Lumpur,122,P122,Seputeh,Wong Siaw Ting,MCA,BN,0,0,9948,-51552,-0.7215317433658045,0.13923412831709775,85976,71448,51552,302,0.05,0.88,0.06,0.01,0.0,
2013,WP Kuala Lumpur,123,P123,Cheras,Teoh Chee Hooi,MCA,BN,0,0,10840,-37409,-0.6330958384809355,0.18345208075953223,72551,59089,37409,315,0.1,0.82,0.07,0.01,0.0,
2013,WP Kuala Lumpur,123,P123,Cheras,Tan Kok Wai,DAP,Pakatan,1,0,48249,37409,0.6330958384809355,0.8165479192404678,72551,59089,37409,315,0.1,0.82,0.07,0.01,0.0,
2013,WP Kuala Lumpur,124,P124,Bandar Tun Razak,Mohamad Sukeri Bin Abdul Samat,IND,NA,0,0,793,-43274,-0.1530937039049763,0.010260590533861243,90993,77286,11832,861,0.53,0.37,0.09,0.02,0.0,
2013,WP Kuala Lumpur,124,P124,Bandar Tun Razak,Mokhtar Bin Salahudin,IND,NA,0,0,191,-43876,-0.1530937039049763,0.002471340216856869,90993,77286,11832,861,0.53,0.37,0.09,0.02,0.0,
2013,WP Kuala Lumpur,124,P124,Bandar Tun Razak,Tan Kok Eng,MCA,BN,0,0,32235,-11832,-0.1530937039049763,0.4170871826721528,90993,77286,11832,861,0.53,0.37,0.09,0.02,0.0,
2013,WP Kuala Lumpur,124,P124,Bandar Tun Razak,Abd Khalid Bin Ibrahim,PKR,Pakatan,1,0,44067,11832,0.1530937039049763,0.5701808865771291,90993,77286,11832,861,0.53,0.37,0.09,0.02,0.0,
2013,WP Putrajaya,125,P125,Putrajaya,Tengku Adnan Bin Tengku Mansor,UMNO,BN,1,0,9943,5541,0.3862669919832694,0.6931334959916348,15791,14345,5541,73,0.94,0.01,0.03,0.02,0.0,
2013,WP Putrajaya,125,P125,Putrajaya,Husam Bin Musa,PAS,Pakatan,0,0,4402,-5541,-0.3862669919832694,0.3068665040083653,15791,14345,5541,73,0.94,0.01,0.03,0.02,0.0,
2013,Negeri Sembilan,126,P126,Jelebu,Zainudin Bin Ismail,UMNO,BN,1,0,22114,7101,0.19126242357314083,0.5956312117865704,44937,37127,7101,756,0.63,0.26,0.06,0.05,0.0,
2013,Negeri Sembilan,126,P126,Jelebu,Raj Munni Binti Sabu,PAS,Pakatan,0,0,15013,-7101,-0.19126242357314083,0.4043687882134296,44937,37127,7101,756,0.63,0.26,0.06,0.05,0.0,
2013,Negeri Sembilan,127,P127,Jempol,Wan Aishah Binti Wan Ariffin,PAS,Pakatan,0,0,22495,-8614,-0.16069696291321542,0.4196515185433923,65213,53604,8614,1097,0.6,0.25,0.13,0.02,0.0,
2013,Negeri Sembilan,127,P127,Jempol,Mohd Isa Bin Abdul Samad,UMNO,BN,1,0,31109,8614,0.16069696291321542,0.5803484814566077,65213,53604,8614,1097,0.6,0.25,0.13,0.02,0.0,
2013,Negeri Sembilan,128,P128,Seremban,Abdul Halim Bin Abdullah,BERJASA,NA,0,0,6866,-38762,-0.14618098820350983,0.07995528280134617,102305,85873,12553,1486,0.44,0.41,0.14,0.02,0.0,
2013,Negeri Sembilan,128,P128,Seremban,John A/L Fernandez,IND,NA,0,0,221,-45407,-0.14618098820350983,0.002573567943358215,102305,85873,12553,1486,0.44,0.41,0.14,0.02,0.0,
2013,Negeri Sembilan,128,P128,Seremban,Bujang Bin Abu,IND,NA,0,0,83,-45545,-0.14618098820350983,0.0009665436167363432,102305,85873,12553,1486,0.44,0.41,0.14,0.02,0.0,
2013,Negeri Sembilan,128,P128,Seremban,Loke Siew Fook,DAP,Pakatan,1,0,45628,12553,0.14618098820350983,0.5313427969210346,102305,85873,12553,1486,0.44,0.41,0.14,0.02,0.0,
2013,Negeri Sembilan,128,P128,Seremban,Yeow Chai Thiam,MCA,BN,0,0,33075,-12553,-0.14618098820350983,0.3851618087175247,102305,85873,12553,1486,0.44,0.41,0.14,0.02,0.0,
2013,Negeri Sembilan,129,P129,Kuala Pilah,Hasan Bin Malek,UMNO,BN,1,0,24507,9661,0.24549589611973674,0.6227479480598683,47671,39353,9661,794,0.76,0.17,0.05,0.02,0.0,
2013,Negeri Sembilan,129,P129,Kuala Pilah,Mohd Nazree Bin Mohd Yunus,PKR,Pakatan,0,0,14846,-9661,-0.24549589611973674,0.3772520519401316,47671,39353,9661,794,0.76,0.17,0.05,0.02,0.0,
2013,Negeri Sembilan,130,P130,Rasah,Teo Eng Kian,MCA,BN,0,0,25479,-23485,-0.315476270435098,0.342261864782451,88403,74443,23485,1208,0.28,0.48,0.22,0.02,0.0,
2013,Negeri Sembilan,130,P130,Rasah,Teo Kok Seong,DAP,Pakatan,1,0,48964,23485,0.315476270435098,0.657738135217549,88403,74443,23485,1208,0.28,0.48,0.22,0.02,0.0,
